44383 , 11879
35699 , 53006
78394 , 88867
50633 , 7719
37594 , 7449
22287 , 78005
97809 , 36234
83183 , 20326
85486 , 3722
19363 , 50126
56320 , 56531
78896 , 31647
18393 , 47221
69092 , 62697
65169 , 80656
5570 , 72638
14111 , 56597
55986 , 22850
89982 , 45975
85980 , 52416
35677 , 74677
85291 , 19304
38139 , 60464
47472 , 62729
79477 , 3369
79212 , 98377
3929 , 81294
20659 , 22049
60807 , 54477
39527 , 87082
31353 , 54275
69314 , 72896
29970 , 87962
42816 , 21745
5850 , 86597
72932 , 56220
87661 , 6424
39325 , 69359
27514 , 95136
99578 , 82916
60963 , 11582
34769 , 66563
35399 , 54539
64876 , 68838
94792 , 25735
98369 , 87306
21830 , 89518
83184 , 78879
12323 , 94738
12943 , 16369
16545 , 48918
13505 , 31473
70842 , 1875
63760 , 74898
60243 , 43426
38718 , 35200
12513 , 65143
46135 , 51907
88617 , 39766
77688 , 50416
59435 , 42900
25558 , 34480
23429 , 54426
76684 , 54780
57323 , 93708
75318 , 20042
65655 , 14836
97080 , 30183
88640 , 77750
78258 , 33211
6039 , 23137
49593 , 19658
77477 , 88376
93847 , 45436
73817 , 90773
85331 , 40267
60254 , 13792
92343 , 45140
52530 , 60897
71452 , 11852
6815 , 26469
29158 , 75971
13562 , 83134
56318 , 43662
2162 , 42431
73195 , 91847
78377 , 28646
23633 , 11194
86126 , 29636
58232 , 3455
16338 , 37241
17177 , 74906
54320 , 45159
13323 , 29803
85899 , 55665
66152 , 17197
95475 , 43955
14763 , 42811
64596 , 91668
37920 , 33379
90685 , 19516
31214 , 45682
75168 , 28875
76675 , 35659
10155 , 89728
70683 , 57231
88515 , 10908
33142 , 18406
23967 , 27471
85003 , 45943
20253 , 70047
57955 , 24597
21175 , 50555
27019 , 23504
45002 , 5020
25553 , 8240
56287 , 55548
6964 , 76079
69648 , 98660
56890 , 14992
36732 , 38240
54725 , 27687
50070 , 97537
6375 , 46146
18237 , 1938
23037 , 59024
88730 , 94654
24598 , 78822
88305 , 33053
90349 , 13710
33811 , 82491
51006 , 93529
6674 , 10168
22423 , 90660
96125 , 93010
44608 , 30131
46116 , 29364
99051 , 43754
24555 , 14981
21013 , 65102
43187 , 83286
82414 , 45166
41251 , 26991
51160 , 96027
57215 , 91568
73032 , 55728
6600 , 711
50407 , 83386
90189 , 24815
91729 , 37872
18895 , 46042
3647 , 90192
68946 , 67929
65148 , 81785
63359 , 42557
97017 , 72946
38010 , 23062
73375 , 88733
20890 , 24915
59887 , 92256
713 , 12902
89224 , 80754
75348 , 20941
39334 , 5037
97150 , 97969
81465 , 78866
55331 , 94876
79004 , 20297
57135 , 70090
41259 , 50711
36194 , 95403
93523 , 42346
23450 , 14446
3224 , 381
58206 , 75708
64231 , 11948
31632 , 75399
10750 , 65940
48196 , 44754
89920 , 19138
94955 , 46034
10951 , 44979
43687 , 73271
35243 , 45246
39776 , 25353
18786 , 40823
15685 , 23695
69778 , 9756
58573 , 4016
45748 , 51755
93165 , 96091
31065 , 72595
55211 , 32458
39239 , 89301
86229 , 8128
66857 , 9517
34361 , 92314
58091 , 60078
81233 , 60039
72793 , 89285
34365 , 87029
2410 , 63676
87840 , 82417
19744 , 97444
75091 , 89541
21663 , 61311
52427 , 26633
60889 , 47177
14568 , 78618
85002 , 69273
91672 , 67676
58100 , 65020
46117 , 89957
66255 , 59189
85931 , 81813
68554 , 27765
96818 , 11522
30140 , 28839
82363 , 47255
71037 , 97254
28092 , 94606
45054 , 5143
57652 , 68109
68134 , 44211
28972 , 80751
60689 , 90767
39353 , 52988
88115 , 50999
69295 , 11925
28245 , 63079
57475 , 30874
92025 , 30494
81858 , 74994
7927 , 55735
57307 , 98924
81802 , 74064
94180 , 38259
62266 , 14161
81346 , 40286
86509 , 74131
68961 , 96123
38383 , 62454
52461 , 95697
54161 , 80644
25209 , 37363
73017 , 99127
46459 , 74480
99295 , 993
93507 , 13706
89381 , 64894
79008 , 89197
63121 , 7517
9956 , 83652
61230 , 47252
4119 , 84796
20921 , 10557
39370 , 75229
15433 , 47780
71892 , 64577
44708 , 74316
82301 , 91995
29201 , 58781
24939 , 16020
26421 , 59891
47438 , 74407
42836 , 5411
32052 , 20454
27675 , 44091
49071 , 15424
69796 , 47624
4638 , 67869
2217 , 58965
69191 , 44413
97941 , 3845
49806 , 10705
8564 , 37562
81032 , 22388
29399 , 33416
46767 , 75674
22577 , 58435
4023 , 50477
7961 , 58858
67048 , 72192
20439 , 95535
15623 , 23909
38243 , 15345
16131 , 40827
83347 , 71182
85775 , 80962
51909 , 15354
20655 , 35013
47973 , 33804
68531 , 68059
41978 , 37910
62779 , 26185
25534 , 99474
92160 , 22722
9790 , 11796
1528 , 89674
27508 , 52187
99178 , 79798
13731 , 80497
28623 , 13352
55167 , 20353
699 , 6329
93872 , 28033
32866 , 37648
47799 , 55302
48811 , 54994
85249 , 20200
34194 , 78774
